Nombre,Enlace,Categoria,CantidadArticulos
Historia Social,https://www.scimagojr.com/journalsearch.php?q=21100211106&tip=sid&clean=0,Q1,75
Journal of Slavic Military Studies,https://www.scimagojr.com/journalsearch.php?q=5800169452&tip=sid&clean=0,Q1,88
Music Reference Services Quarterly,http://www.informaworld.com/smpp/title~content=t792306936~db=all,Q1,56
Australian Journal of Human Rights,https://www.tandfonline.com/toc/rjhu20/current,Q1,58
Domes : digest of Middle East studies,https://onlinelibrary.wiley.com/journal/19493606,Q1,14
Historia Mexicana,https://www.scimagojr.com/journalsearch.php?q=25679&tip=sid&clean=0,Q1,103
Sport in History,https://www.scimagojr.com/journalsearch.php?q=12100156147&tip=sid&clean=0,Q1,61
Twentieth Century Literature,https://www.scimagojr.com/journalsearch.php?q=16000154756&tip=sid&clean=0,Q1,51
Journal for the Study of the Historical Jesus,http://www.brill.nl/default.aspx?partid=212&pid=29971,Q1,47
Music Theory Spectrum,http://www.ucpressjournals.com/journal.asp?j=mts,Q1,43
Organised Sound,https://www.cambridge.org/core/journals/organised-sound,Q1,106
Partial Answers,http://muse.jhu.edu/journals/partial_answers/,Q1,63
Biography,http://www.uhpress.hawaii.edu/journals/bio/,Q1,147
Global Intellectual History,https://www.scimagojr.com/journalsearch.php?q=21100908544&tip=sid&clean=0,Q1,50
Journal of British Studies,http://www.journals.uchicago.edu/toc/jbs/current,Q1,76
Philippine Studies: Historical and Ethnographic Viewpoints,https://www.scimagojr.com/journalsearch.php?q=21100201069&tip=sid&clean=0,Q1,71
Biblica,https://www.scimagojr.com/journalsearch.php?q=16400154726&tip=sid&clean=0,Q1,90
Keel ja Kirjandus,https://www.scimagojr.com/journalsearch.php?q=5800207532&tip=sid&clean=0,Q1,144
Parallax,http://www.informaworld.com/smpp/title~content=t713695220~db=all,Q1,106
Quaestio Rossica,https://qr.urfu.ru/ojs/index.php/qr,Q1,205
Southeastern Europe,https://www.scimagojr.com/journalsearch.php?q=19600157304&tip=sid&clean=0,Q1,49
"Vestnik Tomskogo Gosudarstvennogo Universiteta, Filologiya",http://journals.tsu.ru//philology/en/,Q1,261
Historia Critica,https://revistas.uniandes.edu.co/journal/histcrit,Q1,104
Teaching Theology and Religion,https://www.scimagojr.com/journalsearch.php?q=18700156707&tip=sid&clean=0,Q1,119
Theology,https://www.scimagojr.com/journalsearch.php?q=6500153100&tip=sid&clean=0,Q1,116
AJS Review,https://www.scimagojr.com/journalsearch.php?q=19900191623&tip=sid&clean=0,Q1,46
American Journal of Legal History,http://www.jstor.org/journals/00029319.html,Q1,70
Logos (Russian Federation),http://www.logosjournal.ru/cgi-bin/arch.pl?lang=en&action=showarticleinfo&id=163,Q1,193
"Theatre, Dance and Performance Training",https://www.scimagojr.com/journalsearch.php?q=19700200888&tip=sid&clean=0,Q1,122
"Vestnik Sankt-Peterburgskogo Universiteta, Filosofiia i Konfliktologiia",https://www.scimagojr.com/journalsearch.php?q=21100876251&tip=sid&clean=0,Q1,109
International Studies in Catholic Education,https://www.scimagojr.com/journalsearch.php?q=19700187704&tip=sid&clean=0,Q1,51
"Journal of Music, Technology and Education",https://www.scimagojr.com/journalsearch.php?q=21100223145&tip=sid&clean=0,Q1,54
Studies in Religion-Sciences Religieuses,https://journals.sagepub.com/home/sir,Q1,89
"Chaucer Review, The",http://muse.jhu.edu/journals/chaucer_review/,Q1,76
Early American Literature,https://www.scimagojr.com/journalsearch.php?q=29219&tip=sid&clean=0,Q1,79
Early Medieval Europe,http://www.wiley.com/bw/journal.asp?ref=0963-9462,Q1,55
Historical Encounters,http://hej.hermes-history.net/index.php/HEJ,Q1,23
Journal of Indonesian Islam,http://jiis.uinsby.ac.id/index.php/JIIs,Q1,50
Journal of Silk,http://www.cnsilk.cn/en/,Q1,330
Metal Music Studies,https://www.scimagojr.com/journalsearch.php?q=21100914204&tip=sid&clean=0,Q1,88
Scottish Literary Review,https://www.scimagojr.com/journalsearch.php?q=19600157912&tip=sid&clean=0,Q1,52
Spatium,https://spatium.rs/index.php/home/issue/view/2,Q1,55
Archives of Design Research,http://www.aodr.org/main.php,Q1,106
Kritika Kultura,https://journals.ateneo.edu/ojs/kk,Q1,137
"NTM International Journal of History and Ethics of Natural Sciences, Technology and Medicine",http://www.springer.com/human+sciences/journal/48,Q1,59
Filozofia,http://www.klemens.sav.sk/fiusav/filozofia/?q=en,Q1,192
Qudus International Journal of Islamic Studies,https://journal.iainkudus.ac.id/index.php/QIJIS/index,Q1,14
History of Education Review,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=her,Q1,51
Modern Intellectual History,https://www.cambridge.org/core/journals/modern-intellectual-history,Q1,154
New Review of Film and Television Studies,https://www.scimagojr.com/journalsearch.php?q=11600153481&tip=sid&clean=0,Q1,98
Prispevki za novejšo zgodovino / Inštitut za zgodovino delavskega gibanja,https://www.scimagojr.com/journalsearch.php?q=19900192007&tip=sid&clean=0,Q1,96
Transactions of the Royal Historical Society,http://journals.cambridge.org/action/displayJournal?jid=RHT,Q1,33
Archives de Sciences Sociales des Religions,https://www.scimagojr.com/journalsearch.php?q=26780&tip=sid&clean=0,Q1,185
Historia y Politica,https://www.scimagojr.com/journalsearch.php?q=19700173305&tip=sid&clean=0,Q1,80
Nova Prisutnost,https://www.scimagojr.com/journalsearch.php?q=19700170277&tip=sid&clean=0,Q1,94
Seventeenth Century,http://www.manchesteruniversitypress.co.uk/journals/journal.asp?id=5,Q1,75
"Sikh Formations: Religion, Culture, Theory",https://www.scimagojr.com/journalsearch.php?q=19900191827&tip=sid&clean=0,Q1,74
Hispania - Revista Espanola de Historia,http://hispania.revistas.csic.es/index.php/hispania,Q1,71
Papers of the British School at Rome,http://www.bsr.ac.uk/BSR/sub_pub/BSR_Pub_01Papers.htm,Q1,104
Berichte zur Wissenschaftsgeschichte,http://www3.interscience.wiley.com/journal/60500215/home,Q1,84
Jezik in Slovstvo,https://www.scimagojr.com/journalsearch.php?q=5800224051&tip=sid&clean=0,Q1,91
Labour/Le Travail,http://www.lltjournal.ca/index.php/llt,Q1,49
Social Science History,http://ssh.dukejournals.org/,Q1,100
Sophia,https://www.scimagojr.com/journalsearch.php?q=12100155622&tip=sid&clean=0,Q1,135
Teologia y Vida,http://www.scielo.cl/scielo.php?script=sci_serial&pid=0049-3449&lng=en&nrm=iso,Q1,82
Eighteenth-Century Fiction,http://utpjournals.metapress.com/content/120884/?p=e60332986a714a61b8b7d05fee0865e6&pi=9,Q1,71
Social History of Medicine,http://shm.oxfordjournals.org/,Q1,103
Journal of Roman Studies,http://journals.cambridge.org/action/displayJournal?jid=JRS,Q1,36
New Writing,https://www.scimagojr.com/journalsearch.php?q=19700200844&tip=sid&clean=0,Q1,135
Tempo e Argumento,https://www.scimagojr.com/journalsearch.php?q=21100202945&tip=sid&clean=0,Q1,159
American Literary History,http://alh.oxfordjournals.org/,Q1,152
Foreign Literature Studies,https://www.scimagojr.com/journalsearch.php?q=16800154728&tip=sid&clean=0,Q1,346
Historia Constitucional,https://www.scimagojr.com/journalsearch.php?q=20500195077&tip=sid&clean=0,Q1,46
Journal of Medieval Iberian Studies,https://www.scimagojr.com/journalsearch.php?q=19700201461&tip=sid&clean=0,Q1,46
Oxford Literary Review,http://www.euppublishing.com/journal/olr,Q1,48
Paragraph,http://www.euppublishing.com/journal/para?cookieSet=1,Q1,77
Pyrenae,http://www.pyrenae.com/home/index.php?lang=en,Q1,29
Victorian Studies,http://inscribe.iupress.org/loi/vic,Q1,89
Zephyrus,http://revistas.usal.es/index.php/0514-7336/index,Q1,58
Angelaki - Journal of the Theoretical Humanities,http://www.informaworld.com/smpp/title~content=t713405211~db=all,Q1,207
Henry James Review,https://www.scimagojr.com/journalsearch.php?q=19300156908&tip=sid&clean=0,Q1,69
Journal for Eighteenth-Century Studies,http://www.wiley.com/bw/journal.asp?ref=1754-0194&site=1,Q1,98
Landscape History,https://www.scimagojr.com/journalsearch.php?q=15923&tip=sid&clean=0,Q1,34
Novum Testamentum,http://www.brill.nl/default.aspx?partid=212&pid=7400,Q1,61
Palestine Exploration Quarterly,https://www.tandfonline.com/loi/ypeq20,Q1,65
Pomegranate,https://www.scimagojr.com/journalsearch.php?q=16400154767&tip=sid&clean=0,Q1,25
Israel Exploration Journal,https://www.scimagojr.com/journalsearch.php?q=16100154780&tip=sid&clean=0,Q1,39
Journal of Feminist Studies in Religion,http://inscribe.iupress.org/loi/fsr,Q1,111
Modernism/Modernity,http://muse.jhu.edu/journals/modernism-modernity/,Q1,108
Safundi,https://www.scimagojr.com/journalsearch.php?q=19700187629&tip=sid&clean=0,Q1,88
Scandinavian Journal of the Old Testament,https://www.scimagojr.com/journalsearch.php?q=19700181410&tip=sid&clean=0,Q1,52
Technology Architecture and Design,https://www.scimagojr.com/journalsearch.php?q=21100925882&tip=sid&clean=0,Q1,73
Cambridge Journal of Postcolonial Literary Inquiry,https://www.scimagojr.com/journalsearch.php?q=21100888137&tip=sid&clean=0,Q1,87
Journal of Dance Education,https://www.scimagojr.com/journalsearch.php?q=21100887517&tip=sid&clean=0,Q1,77
Poetics Today,http://poeticstoday.dukejournals.org/,Q1,87
Historia da Historiografia,https://www.scimagojr.com/journalsearch.php?q=21100245921&tip=sid&clean=0,Q1,112
Shakespeare,http://www.informaworld.com/smpp/title~content=t714579626~db=all,Q1,143
American Catholic Philosophical Quarterly,https://www.scimagojr.com/journalsearch.php?q=21100235602&tip=sid&clean=0,Q1,104
Christian Bioethics,https://www.scimagojr.com/journalsearch.php?q=29243&tip=sid&clean=0,Q1,61
Harvard Theological Review,https://www.cambridge.org/core/journals/harvard-theological-review,Q1,85
Music Scholarship,http://journalpmn.com/index.php/PMN,Q1,236
Bronte Studies,http://maney.co.uk/index.php/journals/bst/,Q1,105
Burlington Magazine,https://www.scimagojr.com/journalsearch.php?q=5900152885&tip=sid&clean=0,Q1,231
Cumhuriyet Ilahiyat Dergisi,https://dergipark.org.tr/tr/pub/cuid,Q1,171
Hipogrifo,https://www.revistahipogrifo.com/index.php/hipogrifo,Q1,201
Journal of Film and Video,http://muse.jhu.edu/journals/journal_of_film_and_video/,Q1,48
Life Writing,https://www.scimagojr.com/journalsearch.php?q=14000155876&tip=sid&clean=0,Q1,108
Literatura y Linguistica,http://www.scielo.cl/scielo.php?script=sci_serial&pid=0716-5811&lng=en&nrm=iso,Q1,146
Sacris Erudiri,http://brepols.metapress.com/content/121210/?p=70abf502907d4a67be0158186a81e7fd&pi=0,Q1,33
Studia Theologica,https://www.scimagojr.com/journalsearch.php?q=18700156710&tip=sid&clean=0,Q1,130
Ariel,https://www.scimagojr.com/journalsearch.php?q=13611&tip=sid&clean=0,Q1,75
Theological Studies,https://www.scimagojr.com/journalsearch.php?q=27833&tip=sid&clean=0,Q1,116
Material Religion,https://www.scimagojr.com/journalsearch.php?q=5700168538&tip=sid&clean=0,Q1,140
Neophilologus,http://www.springer.com/education+%26+language/linguistics/general+linguistics/journal/11061,Q1,126
Journal of British Cinema and Television,https://www.scimagojr.com/journalsearch.php?q=17600155301&tip=sid&clean=0,Q1,92
Studia Antiqua et Archaeologica,https://www.scimagojr.com/journalsearch.php?q=21100199845&tip=sid&clean=0,Q1,55
Biblical Theology Bulletin,https://journals.sagepub.com/home/btb,Q1,59
Journal of Disability and Religion,https://www.scimagojr.com/journalsearch.php?q=21100324716&tip=sid&clean=0,Q1,96
Journal of Screenwriting,https://www.intellectbooks.com/journal-of-screenwriting,Q1,66
Signa,https://www.scimagojr.com/journalsearch.php?q=19900191991&tip=sid&clean=0,Q1,157
Slovo,https://www.scimagojr.com/journalsearch.php?q=5800209720&tip=sid&clean=0,Q1,20
International journal for the Study of the Christian Church,https://www.scimagojr.com/journalsearch.php?q=19700201210&tip=sid&clean=0,Q1,73
Quarterly Review of Film and Video,https://www.scimagojr.com/journalsearch.php?q=19700187708&tip=sid&clean=0,Q1,145
Archaeological Reports,https://www.scimagojr.com/journalsearch.php?q=6500153206&tip=sid&clean=0,Q1,33
"Church, Communication and Culture",https://www.scimagojr.com/journalsearch.php?q=21100917116&tip=sid&clean=0,Q1,55
Women & Performance,https://www.scimagojr.com/journalsearch.php?q=11600153450&tip=sid&clean=0,Q1,77
"Proceedings of the Royal Irish Academy, Section C: Archaeology, Celtic Studies, History, Linguistics and Literature",https://www.scimagojr.com/journalsearch.php?q=19900191815&tip=sid&clean=0,Q1,30
Sub-Stance,http://uwpress.wisc.edu/journals/journals/ss.html,Q1,95
Journal of Chinese Cinemas,https://www.scimagojr.com/journalsearch.php?q=21100200618&tip=sid&clean=0,Q1,68
Journal of Religion in Africa,http://www.brill.nl/default.aspx?partid=212&pid=7322,Q1,37
Iranica Antiqua,http://poj.peeters-leuven.be/content.php?url=journal&journal_code=IA,Q1,31
Indonesian Journal of Islam and Muslim Societies,https://ijims.iainsalatiga.ac.id/index.php/ijims/,Q1,34
Metropolitan Museum of Art Bulletin,http://www.jstor.org/journals/00261521.html,Q1,18
Choreographic Practices,https://www.intellectbooks.com/choreographic-practices ,Q1,77
"Vestnik Pravoslavnogo Sviato-Tikhonovskogo Gumanitarnogo Universiteta, Seria I. Bogoslovie, Filosofia, Religiovedenie",https://www.scimagojr.com/journalsearch.php?q=21100898768&tip=sid&clean=0,Q1,47
Contemporary Buddhism,https://www.scimagojr.com/journalsearch.php?q=6500153171&tip=sid&clean=0,Q1,76
Religion and Education,https://www.scimagojr.com/journalsearch.php?q=19700194015&tip=sid&clean=0,Q1,64
Scottish Journal of Theology,https://www.cambridge.org/core/journals/scottish-journal-of-theology,Q1,70
Biblical Interpretation,http://www.brill.nl/default.aspx?partid=212&pid=7141,Q1,81
Scandinavian Studies,http://depts.washington.edu/scand/,Q1,63
Studia Islamika,http://journal.uinjkt.ac.id/index.php/studia-islamika,Q1,56
Glotta - Zeitschrift fur Griechische und Lateinische Sprache,http://www.v-r.de/de/zeitschriften/500009/,Q1,62
Journal Asiatique,http://poj.peeters-leuven.be/content.php?url=journal&journal_code=JA,Q1,64
Journal of Moravian History,https://www.scimagojr.com/journalsearch.php?q=21100316610&tip=sid&clean=0,Q1,18
Modern Theology,https://onlinelibrary.wiley.com/journal/14680025,Q1,105
Studies in European Cinema,https://www.scimagojr.com/journalsearch.php?q=21100200615&tip=sid&clean=0,Q1,48
Anuario Musical,https://www.scimagojr.com/journalsearch.php?q=21100205934&tip=sid&clean=0,Q1,50
Extrapolation,https://www.scimagojr.com/journalsearch.php?q=21100202733&tip=sid&clean=0,Q1,40
Jewish Social Studies,https://scholarworks.iu.edu/iupjournals/index.php/jss/index,Q1,39
Northern Lights,https://www.scimagojr.com/journalsearch.php?q=21100200627&tip=sid&clean=0,Q1,26
Projections (New York),https://projections.berghahnjournals.com/,Q1,50
Toronto Journal of Theology,https://www.utpjournals.press/loi/tjt,Q1,84
Zeitschrift fur die Neutestamentliche Wissenschaft und die Kunde der Alteren Kirche,http://www.degruyter.de/journals/znw/detailEn.cfm,Q1,34
European Romantic Review,http://www.informaworld.com/smpp/title~content=t713642184~db=all,Q1,144
Journal of Architecture,https://www.tandfonline.com/toc/rjar20/current,Q1,181
Journal of Mathematics and the Arts,https://www.scimagojr.com/journalsearch.php?q=11600153445&tip=sid&clean=0,Q1,42
Dickensian,https://www.scimagojr.com/journalsearch.php?q=6700153208&tip=sid&clean=0,Q1,49
Journal for the Study of Judaism,http://www.brill.nl/default.aspx?partid=212&pid=7311,Q1,67
DISEGNARECON,https://www.scimagojr.com/journalsearch.php?q=21100871774&tip=sid&clean=0,Q1,108
Journal of African Cinemas,https://www.intellectbooks.com/journal-of-african-cinemas,Q1,33
Poetica,https://www.scimagojr.com/journalsearch.php?q=16100154710&tip=sid&clean=0,Q1,7
Studies in the Novel,https://studiesinthenovel.org/index.html,Q1,78
TDR/The Drama Review,https://www.mitpressjournals.org/tdr,Q1,151
Esprit Createur,http://muse.jhu.edu/journals/lesprit_createur/,Q1,127
Irish University Review,http://www.irishuniversityreview.ie/,Q1,81
Studies in American Indian Literatures,"http://www.nebraskapress.unl.edu/product/Studies-in-American-Indian-Literatures,673235.aspx",Q1,66
American Literature,https://read.dukeupress.edu/american-literature,Q1,82
Ancient Philosophy,https://www.scimagojr.com/journalsearch.php?q=21100235821&tip=sid&clean=0,Q1,62
Victorian Periodicals Review,https://www.scimagojr.com/journalsearch.php?q=19803&tip=sid&clean=0,Q1,107
Castilla Estudios de Literatura,https://revistas.uva.es/index.php/castilla,Q1,65
Literature and Medicine,http://muse.jhu.edu/journals/literature_and_medicine/,Q1,64
RILCE,https://www.scimagojr.com/journalsearch.php?q=5800207811&tip=sid&clean=0,Q1,130
Bulletin Hispanique,http://dialnet.unirioja.es/servlet/revista?codigo=245,Q1,45
Journal of Modern Literature,https://www.scimagojr.com/journalsearch.php?q=21100286852&tip=sid&clean=0,Q1,131
Screen,http://screen.oxfordjournals.org/,Q1,100
Studies in Romanticism,http://www.bu.edu/sir/index.html,Q1,58
Vetus Testamentum,http://www.brill.nl/default.aspx?partid=212&pid=7581,Q1,112
Eikasmos,https://www.scimagojr.com/journalsearch.php?q=21100197763&tip=sid&clean=0,Q1,90
Methis,http://www.methis.ee/,Q1,30
Revista 180,http://www.revista180.udp.cl/index.php/revista180,Q1,64
South Asian Popular Culture,https://www.scimagojr.com/journalsearch.php?q=5700165305&tip=sid&clean=0,Q1,59
Early Popular Visual Culture,https://www.scimagojr.com/journalsearch.php?q=6500153123&tip=sid&clean=0,Q1,78
Scrinium,https://www.scimagojr.com/journalsearch.php?q=21100207007&tip=sid&clean=0,Q1,76
Studies in the Age of Chaucer,https://www.scimagojr.com/journalsearch.php?q=16200154735&tip=sid&clean=0,Q1,40
Ancient Asia,https://www.scimagojr.com/journalsearch.php?q=21100880189&tip=sid&clean=0,Q1,6
ISLE Interdisciplinary Studies in Literature and Environment,https://academic.oup.com/isle,Q1,143
Spenser Studies,https://www.scimagojr.com/journalsearch.php?q=16100154773&tip=sid&clean=0,Q1,26
Brno Studies in English,http://www.phil.muni.cz/journals/index.php/bse,Q1,53
Studies in South Asian Film and Media,https://www.scimagojr.com/journalsearch.php?q=21100200626&tip=sid&clean=0,Q1,17
"English Literature in Transition, 1880-1920",http://www.eltpress.org/thejournal.html,Q1,60
South African Journal of African Languages,https://www.tandfonline.com/toc/rjal20/current,Q1,94
Archives of American Art Journal,https://www.scimagojr.com/journalsearch.php?q=6000152836&tip=sid&clean=0,Q1,58
Art Documentation,https://www.scimagojr.com/journalsearch.php?q=5900152801&tip=sid&clean=0,Q1,69
Leonardo,http://www.leonardo.info/leoinfo.html,Q1,330
Contemporary Literature,https://uwpress.wisc.edu/journals/journals/cl.html,Q1,47
Theatre Research International,http://journals.cambridge.org/action/displayJournal?jid=TRI,Q1,85
Bulletin of Hispanic Studies,http://www.liverpool-unipress.co.uk/html/publication.asp?idProduct=3596,Q1,187
Etudes Germaniques,http://www.klincksieck.com/revues/etudesgermaniques/,Q1,107
Lili - Zeitschrift fur Literaturwissenschaft und Linguistik,http://www.uni-siegen.de/lili/,Q1,115
Philologia Estonica Tallinnensis,https://www.scimagojr.com/journalsearch.php?q=21100873638&tip=sid&clean=0,Q1,27
Journal of Language and Literature (discontinued),https://www.scimagojr.com/journalsearch.php?q=21100200601&tip=sid&clean=0,Q1,137
Journal of Literary Studies,https://www.tandfonline.com/loi/rjls20,Q1,110
American Periodicals,https://www.scimagojr.com/journalsearch.php?q=19900193551&tip=sid&clean=0,Q1,45
Archipel,https://www.scimagojr.com/journalsearch.php?q=19700168309&tip=sid&clean=0,Q1,58
Genre,https://read.dukeupress.edu/genre,Q1,51
Romantisme,http://www.persee.fr/web/revues/home/prescript/revue/roman,Q1,132
EGA Revista de Expression Grafica Arquitectonica,https://polipapers.upv.es/index.php/EGA/index,Q1,186
Opuscula,https://ecsi.bokorder.se/opuscula.aspx,Q1,25
Studies in Philology,http://muse.jhu.edu/journals/sip/,Q1,63
Australian Journal of French Studies,https://online.liverpooluniversitypress.co.uk/loi/ajfs,Q1,62
Ge-Conservacion,https://www.scimagojr.com/journalsearch.php?q=21100207633&tip=sid&clean=0,Q1,99
International Journal of English Studies,https://revistas.um.es/ijes,Q1,33
Journal of the Southwest,http://digital.library.arizona.edu/jsw/,Q1,69
World Literature Studies,http://www.wls.sav.sk/?lang=en,Q1,121
Zeitschrift fur Romanische Philologie,http://www.degruyter.de/journals/zrp/detailEn.cfm,Q1,140
Ancient Near Eastern Studies,https://poj.peeters-leuven.be/content.php?url=journal&journal_code=ANES,Q1,34
Asian Ethnology,https://asianethnology.org/,Q1,49
Journal of Dance and Somatic Practices,https://www.intellectbooks.com/journal-of-dance-somatic-practices,Q1,66
Minnesota Review,http://www.theminnesotareview.org/,Q1,72
Photographies,https://www.scimagojr.com/journalsearch.php?q=12100156062&tip=sid&clean=0,Q1,65
Exemplaria,http://maney.co.uk/index.php/journals/exm/,Q1,54
Journal of Aesthetics and Culture,https://www.tandfonline.com/toc/zjac20/current,Q1,58
Revue des Etudes Juives,http://poj.peeters-leuven.be/content.php?url=journal&journal_code=REJ,Q1,43
Bakhtiniana,https://revistas.pucsp.br/bakhtiniana,Q1,141
Digital Icons,https://www.digitalicons.org/,Q1,16
Estetika : The Central European Journal of Aesthetics,https://www.scimagojr.com/journalsearch.php?q=20100195005&tip=sid&clean=0,Q1,34
Journal of Design,http://www.jodesign.org.tw/index.php/JODesign/index,Q1,39
ESQ - Journal of the American Renaissance,http://libarts.wsu.edu/english/Journals/ESQ/,Q1,58
Third Text,http://www.informaworld.com/smpp/title~content=t713448411~db=all,Q1,132
Archivo Espanol de Arte,http://archivoespaÃ±oldearte.revistas.csic.es/index.php/aea,Q1,82
Classical Philology,http://www.journals.uchicago.edu/toc/cp/current,Q1,84
Beitrage zur Geschichte der Deutschen Sprache und Literatur,http://www.degruyter.de/journals/pbb/detailEn.cfm,Q1,55
Journal of Glass Studies,http://www.cmog.org/dynamic.aspx?id=274,Q1,47
Journal of Jewish Studies,http://www.jjs-online.net/,Q1,53
International Journal of Arabic-English Studies,http://ijaes.net/,Q1,34
Postmodern Culture,http://muse.jhu.edu/journals/postmodern_culture/,Q1,64
SEL - Studies in English Literature,http://muse.jhu.edu/journals/studies_in_english_literature/,Q1,113
Arizona Quarterly,https://www.press.jhu.edu/journals/arizona-quarterly-journal-american-literature-culture-theory,Q1,66
"Cultura, Lenguaje y Representacion",http://www.e-revistes.uji.es/index.php/clr,Q1,62
Daphnis,http://www.rodopi.nl/senj.asp?SerieId=DAPHN,Q1,76
"German Quarterly, The",http://www.wiley.com/bw/journal.asp?ref=0016-8831,Q1,74
Journal of Contemporary Drama in English,https://www.scimagojr.com/journalsearch.php?q=21100872797&tip=sid&clean=0,Q1,69
Anglia,http://www.degruyter.de/journals/anglia/detailEn.cfm,Q1,72
Classical World,http://www.caas-cw.org/cwhome.html,Q1,92
Fluminensia,https://www.scimagojr.com/journalsearch.php?q=5800207799&tip=sid&clean=0,Q1,88
Leviathan,https://www.scimagojr.com/journalsearch.php?q=21100228122&tip=sid&clean=0,Q1,94
The French Review,https://frenchreview.frenchteachers.org/,Q1,112
Bulletin of the Institute of Classical Studies,https://www.scimagojr.com/journalsearch.php?q=21100202126&tip=sid&clean=0,Q1,51
Germanoslavica (Czech Republic),https://www.scimagojr.com/journalsearch.php?q=16100154776&tip=sid&clean=0,Q1,43
Anuario Calderoniano,https://www.scimagojr.com/journalsearch.php?q=21100265080&tip=sid&clean=0,Q1,40
Classical Journal,http://classicaljournal.org/,Q1,60
Modern Philology,http://www.journals.uchicago.edu/toc/mp/current,Q1,88
"Poe Studies: History, Theory, Interpretation",https://www.scimagojr.com/journalsearch.php?q=21100370877&tip=sid&clean=0,Q1,26
Textual Practice,http://www.informaworld.com/smpp/title~content=t713721880~db=all,Q1,291
Altre Modernita,https://riviste.unimi.it/index.php/AMonline,Q1,245
Comics Grid,https://www.comicsgrid.com/,Q1,7
Huntington Library Quarterly,http://www.ucpressjournals.com/journal.asp?j=hlq,Q1,89
Journal of Popular Culture,http://www.wiley.com/bw/journal.asp?ref=0022-3840,Q1,219
Nineteenth-Century Contexts,http://www.informaworld.com/smpp/title~content=t713644797~db=all,Q1,77
Romanticism,http://www.euppublishing.com/journal/rom,Q1,72
Studies in American Fiction,http://www.english.neu.edu/publications/saf/,Q1,35
Hispanic Review,http://hr.pennpress.org/strands/hr/home.htm;jsessionid=CC67EC9244C07DFA459241EBC88534C4,Q1,55
Traditio,http://www.traditio.com/,Q1,33
Victorian Literature and Culture,http://journals.cambridge.org/action/displayJournal?jid=VLC,Q1,243
Canadian Review of Comparative Literature,http://ejournals.library.ualberta.ca/index.php/crcl,Q1,125
Journal of Victorian Culture,https://www.scimagojr.com/journalsearch.php?q=19900191814&tip=sid&clean=0,Q1,105
Philosophy and Literature,https://www.press.jhu.edu/journals/philosophy-and-literature,Q1,142
Scrutiny2,https://www.tandfonline.com/toc/rscr20/current,Q1,67
Byzantin Symmeikta,https://www.scimagojr.com/journalsearch.php?q=21100220371&tip=sid&clean=0,Q1,22
Renaissance Quarterly,http://www.journals.uchicago.edu/toc/rq/current,Q1,68
Studia Islamica,https://www.scimagojr.com/journalsearch.php?q=14098&tip=sid&clean=0,Q1,25
Walt Whitman Quarterly Review,http://ir.uiowa.edu/wwqr/,Q1,27
Classical Antiquity,https://www.scimagojr.com/journalsearch.php?q=28381&tip=sid&clean=0,Q1,29
American Journal of Philology,https://www.press.jhu.edu/journals/american-journal-philology,Q1,61
Antiguo Oriente,http://uca.edu.ar/es/facultad-de-ciencias-sociales/departamentos/departamento-de-historia/publicaciones/antiguo-oriente-en,Q1,20
"Greek, Roman and Byzantine Studies",http://www.duke.edu/web/classics/grbs/contributors.html,Q1,118
